drugbank_id,drug_name
DB04083,n(6)-(pyridoxal phosphate)-l-lysine
DB04084,2-deoxy-2-fluoro-α-d-mannose
DB04085,bis(n-maleimidomethyl)ether
DB04086,"2',4'-dinitrophenyl-2deoxy-2-fluro-b-d-cellobioside"
DB04087,open form of 2'-deoxy-ribofuranose-5'-phosphate
DB04088,2-[{4-[(2s)-2-{[(allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid
DB04089,al5300
DB04090,rh-1
DB04092,apstatin
DB04093,undecanal
DB04094,4-hydroxybutan-2-one
DB04095,9-deazahypoxanthine
DB04096,"(2r,3r,4r,5r)-4,5-dihydroxy-2-(hydroxymethyl)-6-oxo-3-piperidinyl beta-d-glucopyranoside"
DB04097,uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-d-galactose
DB04098,balanol
DB04099,deamido-nad+
DB04100,"tricarbonyl(1,10-phenanthroline)rhenium(1+)"
DB04101,"n'-[4-(2,4-dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-n-hydroxyimidoformamide"
DB04102,2-amino-adenosine
DB04103,3-methylcytosine
DB04104,3-methyladenine
DB04105,n-heptylformamide
DB04106,fotemustine
DB04107,[(1-{2[(4-carbamimidoyl-phenylamino)-methyl]-1-methyl-1h-benzoimidazol-5-yl}-cyclopropyl)-pyridin-2-yl-methyleneaminooxy]-acetic acid ethyl ester
DB04108,"(2s,3r)-3-amino-2-hydroxy-5-(ethylsulfanyl)pentanoyl-((s)-(-)-(1-naphthyl)ethyl)amide"
DB04109,"[4-(1,3,2-dioxaborolan-2-yloxy)methyl]benzamidine"
DB04110,2-nitro-4-cresol
DB04111,balhimycin
DB04112,(2r)-2-acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate
DB04113,n-formylpiperidine
DB04114,"3-chloro-9-ethyl-6,7,8,9,10,11-hexahydro-7,11-methanocycloocta[b]quinolin-12-amine"
DB04115,berberine
DB04116,allolactose
DB04117,"4-(n,n-dimethylamino)cinnamoyl-coa"
DB04118,n-coeleneterazine
DB04119,hexatantalum dodecabromide
DB04120,"4-methyl-1,2-benzenediol"
DB04121,guanosine-3'-monophosphate-5'-diphosphate
DB04122,beta-d-glucose 6-phosphate
DB04123,(p-iodophenylacetylamino)methylphosphinic acid
DB04124,aurodox
DB04125,n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)-4-acetyl-piperazine
DB04126,n-[1-hydroxycarboxyethyl-carbonyl]leucylamino-2-methyl-butane
DB04127,beta-d-arabinofuranose 5-phosphate
DB04128,"5-nitroso-6-ribityl-amino-2,4(1h,3h)-pyrimidinedione"
DB04129,willardiine
DB04130,5-methoxybenzimidazole
DB04131,"10-(4-dimethylamino-5-hydroxy-6-methyl-tetrahydro-pyran-2-yloxy)-8-ethyl-1,8,11-trihydroxy-7,8,9,10-tetrahydro-naphthacene-5,12-dione"
DB04132,s-hexylglutathione
DB04133,degraded cephaloridine
DB04135,"(4s)-5-fluoro-4-hydroxy-3,4-dihydro-2(1h)-pyrimidinone"
DB04136,lysophosphotidylserine
DB04137,guanosine-5'-triphosphate
DB04138,"5-[bis(2-bromoethyl)amino]-n-(2,3-dioxopropyl)-2,4-dinitrobenzamide"
DB04139,6-hydroxypropylthymine
DB04140,1-benzyl-3-(4-methoxy-benzenesulfonyl)-6-oxo-hexahydro-pyrimidine-4-carboxylic acid hydroxyamide
DB04141,"2-hexyloxy-6-hydroxymethyl-tetrahydro-pyran-3,4,5-triol"
DB04142,"3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid dimethylamide"
DB04143,indole-3-glycerol phosphate
DB04144,"cis-[4,5-bis-(4-chlorophenyl)-2-(2-isopropoxy-4-methoxyphenyl)-4,5-dihyd roimidazol-1-yl]-piperazin-1-yl-methanone"
DB04145,nicotinyl alcohol
DB04146,i-coeleneterazine
DB04147,dodecyldimethylamine n-oxide
DB04149,(r)-rolipram
DB04150,"n-alpha-acetyl-3,5-diiodotyrosyl-d-threonine"
DB04151,1-methylhistidine
DB04152,"2-amino-3-(3-hydroxy-7,8-dihydro-6h-cyclohepta[d]-4-isoxazolyl)propionic acid"
DB04153,s-hydroxymethyl glutathione
DB04154,"n-methyl-n-[3-(6-phenyl[1,2,4]triazolo[4,3-b]pyridazin-3-yl)phenyl]acetamide"
DB04155,2-fluoro-2-deoxy-beta-d-galactopyranosyl-beta-d-glucopyranose
DB04156,aspartate beryllium trifluoride
DB04157,n-[(aminooxy)carbonyl]aniline
DB04158,"6-(adenosine tetraphosphate-methyl)-7,8-dihydropterin"
DB04159,beta-hydroxytryptophane
DB04160,pyrophosphoric acid
DB04161,propionamide
DB04162,"5-nitro-6-ribityl-amino-2,4(1h,3h)-pyrimidinedione"
DB04163,"5-phenylsulfanyl-2,4-quinazolinediamine"
DB04164,"4,6-dideoxy-4-{[(1s,5r,6s)-3-formyl-5,6-dihydroxy-4-oxo-2-cyclohexen-1-yl]amino}-α-d-xylo-hex-5-enopyranose"
DB04165,valpromide
DB04166,anthranilic acid
DB04167,aceglutamide
DB04168,bropirimine
DB04169,"3,5-diaminophthalhydrazide"
DB04170,4-bromo-3-hydroxy-3-methyl butyl diphosphate
DB04171,d-isovaline
DB04172,"[2,4,6-triisopropyl-phenylsulfonyl-l-[3-amidino-phenylalanine]]-piperazine-n'-beta-alanine"
DB04173,fructose
DB04174,3'-1-carboxy-1-phosphonooxy-ethoxy-uridine-diphosphate-n-acetylglucosamine
DB04175,mdl-29951
DB04176,"phosporic acid mono-[3,4-dihydroxy-5-(5-methoxy-benzoimidazol-1-yl)-tetrahydro-furan-2-ylmethyl] ester"
DB04177,digitoxigenin
DB04178,di-stearoyl-3-sn-phosphatidylcholine
DB04179,benzofuran
DB04180,"4-(aminosulfonyl)-n-[(2,4-difluorophenyl)methyl]-benzamide"
DB04182,"(s)-2-amino-4-[(2s,3r)-2,3,5-trihydroxy-4-oxo-pentyl]mercapto-butyric acid"
DB04183,methylmalonic acid
DB04185,norvaline
DB04186,"n'-(pyrrolidino[2,1-b]isoindolin-4-on-8-yl)-n-(pyridin-2-yl)urea"
DB04187,"(9s,10s)-9-(s-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene"
DB04188,mdl72527
DB04189,n(2)-(2-carboxyethyl)-l-arginine
DB04190,"2,5-dibenzyloxy-3-hydroxy-hexanedioic acid bis-[(2-hydroxy-indan-1-yl)-amide]"
DB04191,skf 107457
DB04193,l-homoserine
DB04194,triacetylchitotriose
DB04195,heptulose-2-phosphate
DB04196,pteroic acid
DB04197,descarboxy-nor-n(omega)-hydroxy-l-arginine
DB04198,formycin b
DB04199,1-monohexanoyl-2-hydroxy-sn-glycero-3-phosphate
DB04200,matairesinol
DB04201,histidyl-adenosine monophosphate
DB04202,isoformononetin
DB04203,3-mercuri-4-aminobenzenesulfonamide
DB04204,[(4-{4-[4-(difluoro-phosphono-methyl)-phenyl]-butyl}-phenyl)-difluoro-methyl]-phosphonic acid
DB04205,"thymidine-3',5'-diphosphate"
DB04206,7-aza-l-tryptophan
DB04207,l-saccharopine
DB04208,"3-(3,4-dimethoxyphenyl)propanoic acid"
DB04209,dequalinium
DB04210,"3-(alpha-d-galactopyranosyloxy)-n-(3-{4-[3-({2-[(3-{4-[3-({[3-(hexopyranosyloxy)-5-nitrophenyl]carbonyl}amino)propyl]piperazin-1-yl}propyl)amino]-3,4-dioxocyclobut-1-en-1-yl}amino)propyl]piperazin-1-yl}propyl)-5-nitrobenzamide"
DB04211,"5-(acetylamino)-3,5-dideoxy-3-fluoro-d-erythro-alpha-l-manno-non-2-ulopyranosonic acid"
DB04212,2-iminiopropanoate
DB04213,n-cyclohexyl-n'-(propyl)phenyl urea
DB04214,4-nitrophenyl phosphate
DB04215,cra_9076
DB04216,quercetin
DB04217,l-2-amino-3-butynoic acid
DB04218,1-deaza-adenosine
DB04219,trivanadate
DB04220,cgp 4832
DB04221,didecyldimethylammonium
DB04222,sparsomycin
DB04223,nitroarginine
DB04224,oleic acid
DB04225,n-methyldehydrobutyrine
DB04226,dihydro-acarbose
DB04227,"9-amino-2-deoxy-2,3-dehydro-n-acetyl-neuraminic acid"
DB04228,dihydroxyphenylglycine
DB04229,"7,10,13-tri(carboxymethyl)-5,15-dioxo-4,7,10,13,16-pentaaza-1,19-dithianonadecane"
DB04230,nitromethyldethia coenzyme a
DB04231,tetra(imidazole)diaquacopper (i)
DB04232,n-hydroxy-1-(4-methoxyphenyl)sulfonyl-4-benzyloxycarbonyl-piperazine-2-carboxamide
DB04233,(hydroxyethyloxy)tri(ethyloxy)octane
DB04234,n2-({[(4-bromophenyl)methyl]oxy}carbonyl)-n1-[(1s)-1-formylpentyl]-l-leucinamide
DB04235,4-amino hexanoic acid
DB04236,2-amino-3-(1h-indol-3-yl)-propan-1-ol
DB04237,tris(hydroxyethyl)aminomethane
DB04238,n-alpha-(2-naphthylsulfonyl)-n-(3-amidino-l-phenylalaninyl)-d-pipecolinic acid
DB04239,2-amino-6-aminomethyl-8-phenylsulfanylmethyl-3h-quinazolin-4-one
DB04240,"(1s)-1-c-{(2r)-6-[(2r)-2-butanyl]-5,10-dihydroxy-4-oxo-1,2,3,4-tetrahydro-2-anthracenyl}-5-deoxy-1-o-methyl-d-xylulose"
DB04241,n-pyridoxyl-2-methylalanine-5-phosphate
DB04242,4-hydroxybenzoic acid
DB04243,5-methyluridine triphosphate
DB04244,(2r)-2-(3-biphenylyl)-n-{(2r)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide
DB04246,cra_23653
DB04248,beta-(1->4)-galactotriose
DB04249,zinc substituted heme c
DB04250,butyrylthiocholine
DB04252,n-carbamoylaspartic acid
DB04253,tretazicar
DB04254,"8-benzo[1,3]dioxol-,5-ylmethyl-9-butyl-2-fluoro-9h-purin-6-ylamine"
DB04255,inhibitor bea388
DB04256,(s)-alpha-methyl-4-carboxyphenylglycine
DB04257,palmitoleic acid
DB04258,seocalcitol
DB04259,"7-methyl-7,8-dihydroguanosine 5'-(dihydrogen phosphate)"
DB04260,"9-(5,5-difluoro-5-phosphonopentyl)guanine"
DB04261,carbamic acid
DB04262,3-(7-hydroxy-8-ribityllumazine-6-yl) propionic acid
DB04263,geneticin
DB04264,"(10r)-10-formyl-5,8,10-trideazafolic acid"
DB04265,n-acetyl-beta-neuraminic acid
DB04266,"5-(6-d-ribitylamino-2,4-dihydroxypyrimidin-5-yl)-1-pentyl-phosphonic acid"
DB04267,dipicolinic acid
DB04268,methylumbelliferyl chitotriose
DB04269,cyclotheonamide a
DB04270,(s)-3-(4-(2-carbazol-9-yl-ethoxy)-phenyl)-2-ethoxy-propionic acid
DB04271,"3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester"
DB04272,citric acid
DB04273,"8,9-dichloro-2,3,4,5-tetrahydro-1h-benzo[c]azepine"
DB04274,(2s)-7-hydroxyflavanone
DB04275,n-acetylserotonin
DB04276,4-[[(2s)-2-[[(2s)-3-carboxy-2-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]butyl-(diaminomethylidene)azanium
DB04277,fructose -6-phosphate
DB04278,2-[2-(2-cyclohexyl-2-guanidino-acetylamino)-acetylamino]-n-(3-mercapto-propyl)-propionamide
DB04279,3-isopropylmalic acid
DB04280,"3,4-dihydro-2'-deoxyuridine-5'-monophosphate"
DB04281,"2-[4-(4-chlorophenyl)cyclohexylidene]-3,4-dihydroxy-1(2h)-naphthalenone"
DB04282,2-deoxy-2-fluoro-α-d-glucose
DB04283,2-bromohypoxanthine
DB04284,l-proline betaine
DB04285,"{4-[(2s,4e)-2-(1,3-benzothiazol-2-yl)-2-(1h-1,2,3-benzotriazol-1-yl)-5-phenylpent-4-enyl]phenyl}(difluoro)methylphosphonic acid"
DB04286,beta-d-ribopyranose
DB04287,kh064
DB04288,2-[trans-(4-aminocyclohexyl)amino]-6-(benzyl-amino)-9-cyclopentylpurine
DB04289,genz-10850
DB04291,oxfenicine
DB04292,4-[(isopropylamino)methyl]phenylalanine
DB04293,7-(2-amino-2-phenyl-acetylamino)-3-chloro-8-oxo-1-aza-bicyclo[4.2.0]oct-2-ene-2-carboxylic acid
DB04294,5-phosphoribosyl-1-(beta-methylene) pyrophosphate
DB04295,n-(benzoylcarbamoyl)-beta-d-glucopyranosylamine
DB04296,5-oxo-l-norleucine
DB04297,trichostatin a
DB04298,"3-(4-amino-2-tert-butyl-5-methyl-phenylsulfanyl)-6-cyclopentyl-4-hydroxy-6-[2-(4-hydroxy-phenyl)-ethyl]-5,6-dihydro-pyran-2-one"
DB04299,maleic acid
DB04300,"(1s,3r,4r,6s)-1,3,4,6-tetrapkisphosphate"
DB04301,bis(5-amidino-2-benzimidazolyl)methane ketone hydrate
DB04302,"4-hydroxy-3,5-dimethyl-5-(2-methyl-buta-1,3-dienyl)-5h-thiophen-2-one"
DB04303,4-o-methyl-alpha-d-glucuronic acid
DB04304,l-gluconic acid
DB04306,"5-[(4-methylphenyl)sulfanyl]-2,4-quinazolinediamine"
DB04307,5-hydroxy-n-propargyl-1(r)-aminoindan
DB04308,d-4-hydroxyphenylglycine
DB04310,2-[(formyl-hydroxy-amino)-methyl]-heptanoic acid [1-(2-hydroxymethyl-pyrrolidine-1-carbonyl)-2-methyl-propyl]-amide
DB04311,4-phenylbutylamine
DB04312,"2,3-difluorobenzyl alcohol"
DB04313,(3s)-3-methyl-d-aspartic acid
DB04314,1-methylcytosine
DB04315,guanosine-5'-diphosphate
DB04316,d-[(n-hydroxyamino)carbonyl]phenylalanine
DB04317,"3,3-dichloro-2-phosphonomethyl-acrylic acid"
DB04318,nα-[(2s)-2-{[(s)-[(1s)-1-{[(benzyloxy)carbonyl]amino}-2-phenylethyl](hydroxy)phosphoryl]methyl}-5-phenylpentanoyl]-l-tryptophanamide
DB04320,2-bromo-2-propene-1-ol
DB04321,n-hexylphosphonate ethyl ester
DB04322,ly249543
DB04323,2-amino-3-(cystein-s-yl)-isoxazolidin-5-yl-acetic acid
DB04324,ovalicin
DB04325,phenethylamine
DB04326,dihydroxyacetone phosphate
DB04327,phosphatidylethanolamine
DB04328,shikimate-3-phosphate
DB04329,isoquinoline
DB04330,bilh 434
DB04331,monastrol
DB04332,2-{2-[2-2-(methoxy-ethoxy)-ethoxy]-ethoxy}-ethanol
DB04333,octamethylenediamine
DB04334,6-hydroxydopa quinone
DB04335,inosine
DB04336,1-(4-amidinophenyl)-3-(4-chlorophenyl)urea
DB04337,isocyanomethane
DB04338,sb220025
DB04339,carbocisteine
DB04340,2-[(dioxidophosphoranyl)oxy]benzoate
DB04341,s-(3-iodobenzyl)glutathione
DB04342,7-((carboxy(4-hydroxyphenyl)acetyl)amino)-7-methoxy-(3-((1-methyl-1h-tetrazol-5-yl)thio)methyl)-8-oxo-5-oxa-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
DB04343,glyoxylic acid
DB04345,lumichrome
DB04346,"(2r,4s)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran"
DB04347,3-dehydroshikimate
DB04348,taurocholic acid
DB04349,"(s)-propane-1,2-diol"
DB04350,argadin
DB04351,aconitate ion
DB04352,beta-d-ribose-5-phosphate
DB04353,"tert-butyl n-[(2s,5r)-6-[[(2s)-5-amino-1-[[(2s)-1-amino-1-oxo-3-phenylpropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-5-benzyl-3,6-dioxo-1-phenylhexan-2-yl]carbamate"
DB04356,9-deazaguanine
DB04357,pteric acid
DB04359,vinylsulfonic acid
DB04360,benzo[b]thiophene-2-boronic acid
DB04361,methyldiazene
DB04362,adenosine diphosphate 5-(beta-ethyl)-4-methyl-thiazole-2-carboxylic acid
DB04363,mesobiliverdin iv alpha
DB04364,(r)-acetoin
DB04365,arecoline
DB04366,3'-deoxy 3'-amino adenosine-5'-diphosphate
DB04367,debromohymenialdisine
DB04368,bb-3497
DB04369,"1,3,2-dioxaborolan-2-ol"
DB04370,s-sulphocysteine
DB04371,al6528
DB04372,l-dilinoleoyllecithin
DB04373,"4-amino-n-{4-[2-(2,6-dimethyl-phenoxy)-acetylamino]-3-hydroxy-1-isobutyl-5-phenyl-pentyl}-benzamide"
DB04374,"4-carboxy-5-(1-pentyl)hexylsulfanyl-1,2,3-triazole"
DB04376,13-acetylphorbol
DB04377,meglutol
DB04378,"3-amino-n-{4-[2-(2,6-dimethyl-phenoxy)-acetylamino]-3-hydroxy-1-isobutyl-5-phenyl-pentyl}-benzamide"
DB04379,n-methyl-n-(methylbenzyl)formamide
DB04380,allantoate
DB04381,crotonaldehyde
DB04382,2-deoxy-alpha-d-galactopyranose
DB04383,l-valinol
DB04384,fe-mesopone
DB04385,3-deazacytidine
DB04386,"4,6-o-(1-carboxyethylidene)-beta-d-glucose"
DB04387,1-hydroxy-2-amino-3-cyclohexylpropane
DB04388,4-carboxy-4-aminobutanal
DB04389,ado-p-ch2-p-ps-ado
DB04391,aeruginosin 98-b
DB04392,"bishydroxy[2h-1-benzopyran-2-one,1,2-benzopyrone]"
DB04393,soneclosan
DB04394,3-nitro-4-(2-oxo-pyrrolidin-1-yl)-benzenesulfonamide
DB04395,phosphoaminophosphonic acid-adenylate ester
DB04396,thiodigalactoside
DB04397,alpha-d-glucose-1-phosphate-6-vanadate
DB04398,lactic acid
DB04400,"7,8-dihydrobiopterin"
DB04401,betaine aldehyde
DB04404,allosamizoline
DB04405,"2-[2-(1,3-dioxo-1,3-dihydro-2h-isoindol-2-yl)ethyl]-4-(4'-ethoxy-1,1'-biphenyl-4-yl)-4-oxobutanoic acid"
DB04406,3-(phosphonomethyl)pyridine-2-carboxylic acid
DB04407,4-[4-(4-methyl-2-methylamino-thiazol-5-yl)-pyrimidin-2-ylamino]-phenol
DB04408,ncs-chromophore
DB04409,naphthalene trisulfonate
DB04410,3-phenylpropylamine
DB04411,alpha-n-dichloroacetyl-p-aminophenylserinol
DB04414,heptamolybdate
DB04415,3-amino-1-chloro-4-phenyl-butanol-2-yl
DB04416,"r-2-{[4'-methoxy-(1,1'-biphenyl)-4-yl]-sulfonyl}-amino-6-methoxy-hex-4-ynoic acid"
DB04417,p-nitrophenol
DB04418,adenylosuccinic acid
DB04419,d-norleucine
DB04421,nicotinamide adenine dinucleotide 3-pentanone adduct
DB04422,homocysteine
DB04423,coproporphyrin i containing co(iii)
DB04424,rpr128515
DB04425,"7,8-dihydroneopterin"
DB04426,alpha-methyl-n-acetyl-d-glucosamine
DB04427,n-{(3s)-1-[(benzyloxy)sulfamoyl]-5-phenyl-3-pentanyl}-nα-[(4-methyl-1-piperazinyl)carbonyl]-l-phenylalaninamide
DB04429,4'-hydroxyflavanone
DB04430,3-(4-phenylamino-phenylamino)-2-(1h-tetrazol-5-yl)-acrylonitrile
DB04431,4-epi-vancosaminyl derivative of vancomycin
DB04432,zk-805623
DB04433,verpacamide a
DB04434,naphthyridine inhibitor
DB04436,3-fluoro-l-tyrosine
DB04437,"cysteine-methylene-carbamoyl-1,10-phenanthroline"
DB04438,brivudine monophosphate
DB04439,modified acarbose pentasaccharide
DB04440,nebularine
DB04441,2-fluoroadenosine
DB04442,"imino[2-(2-oxo-1,2-dihydro-3-pyridinyl)-1h-benzimidazol-5-yl]methanaminium"
DB04444,tetrafluoroaluminate ion
DB04445,mercuric iodide
DB04446,benzo[b]thiophene-2-carboxamidine
DB04447,"1,4-dithiothreitol"
DB04448,"2,4-difluorobenzyl alcohol 2,4-difluoro-1-(hydroxymethyl)benzene"
DB04449,"5-(3,3-dihydroxypropeny)-3-methoxy-benzene-1,2-diol"
DB04450,heptyl 1-thiohexopyranoside
DB04451,4-methylpiperazin-1-yl carbonyl group
DB04452,aminoquinuride
DB04453,"4-o-(4,6-dideoxy-4-{[4-[(4-o-hexopyranosylhexopyranosyl)oxy]-5,6-dihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}hexopyranosyl)hexopyranose"
DB04454,alpha-aminobutyric acid
DB04455,"n,n,n-trimethylglycinium"
DB04456,arsenous acid
DB04457,2'-deoxyguanosine-5'-monophosphate
DB04458,"2,2-dichloro-1-methanesulfinyl-3-methyl-cyclopropanecarboxylic acid [1-(4-bromo-phenyl)-ethyl]-amide"
DB04459,"3,4-dichloroisocoumarin"
DB04460,(c8-s)-hydantocidin 5'-phosphate
DB04461,coproporphyrinogen iii
DB04462,tetrabromo-2-benzotriazole
DB04463,"3-(4-amino-1-tert-butyl-1h-pyrazolo[3,4-d]pyrimidin-3-yl)phenol"
DB04464,n-formylmethionine
DB04465,lactose
DB04466,sr12813
DB04467,n-(5'-phosphopyridoxyl)-l-alanine
DB04468,afimoxifene
DB04469,"1-(4-methoxyphenyl)-3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester"
DB04470,cra_10656
DB04471,"2-phenyl-1-[4-(2-piperidin-1-yl-ethoxy)-phenyl]-1,2,3,4-tetrahydro-isoquinolin-6-ol"
DB04472,(r)-1-para-nitro-phenyl-2-azido-ethanol
DB04473,alpha-l-fucose
DB04474,8-anilinonaphthalene-1-sulfonic acid
DB04476,"trencam-3,2-hopo"
DB04477,"2'-deoxy-2'-[(3,5-dimethoxybenzoyl)amino]-n-[(1r)-1,2,3,4-tetrahydro-1-naphthalenyl]adenosine"
DB04478,"cp-166572, 2-hydroxymethyl-4-(4-n,n-dimethylaminosulfonyl-1-piperazino)-pyrimidine"
DB04479,4-nitro-inden-1-one
DB04480,"3-(4-fluorophenyl)-2-(6-methylpyridin-2-yl)-5,6-dihydro-4h-pyrrolo[1,2-b]pyrazole"
DB04481,erythritol
DB04482,cmp-2-keto-3-deoxy-octulosonic acid
DB04483,2-deoxy-2-fluoro-β-d-mannose
DB04484,l-phenylalaninol
DB04485,thymidine
DB04486,"(2s)-2,8-diaminooctanoic acid"
DB04487,n-methylleucine
DB04488,"(6s)-n-[(2s,3r,6r,7r)-3-(acetyloxymethyl)-2-carboxy-8-oxo-5-thia-1-azabicyclo[4.2.0]octan-7-yl]-6-[(2-aminoacetyl)amino]-7-hydroxy-7-oxoheptanimidate"
DB04489,guanidinoethylmercaptosuccinic acid
DB04490,3-(mercaptomethylene)pyridine
DB04491,diisopropylphosphono group
DB04492,2-(acetylamino)-2-deoxy-4-o-sulfo-alpha-d-galactopyranose
DB04493,fructose-6-phosphate
DB04494,dihydroxy(oxo)molybdenum(6+)
DB04495,paratoulene phosphate
DB04496,4-phospho-d-erythronohydroxamic acid
DB04497,2'-monophosphoadenosine-5'-diphosphoribose
DB04498,aspartate semialdehyde
DB04499,(r)-styrene oxide
DB04500,acedoben
DB04501,camphane
DB04502,wrr-204
DB04503,sp-722
DB04504,"(3s)-2,3,4,5-tetrahydropyridin-3-amine"
DB04505,"8-(2-chloro-3,4,5-trimethoxy-benzyl)-9-pent-4-ylnyl-9h-purin-6-ylamine"
DB04506,chlorophyll b
DB04508,"methyl(6s)-1-thio-l-manno-hexodialdo-6,2-pyranoside"
DB04509,n-methylnaloxonium
DB04510,3-phospho-d-glyceric acid
DB04511,n-succinyl methionine
DB04512,2-isobutyl-3-methoxypyrazine
DB04513,n-(6-aminohexyl)-5-chloro-1-naphthalenesulfonamide
DB04514,uridylyl-2'-5'-phospho-guanosine
DB04515,2-o-methyl-alpha-l-fucopyranose
DB04516,2-deoxy-glucitol-6-phosphate
DB04517,dipyrromethane cofactor
DB04518,"3-[4-(2,4-dimethyl-thiazol-5-yl)-pyrimidin-2-ylamino]-phenol"
DB04519,caprylic acid
DB04520,"(3s,8ar)-3-(4-hydroxybenzyl)hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"
DB04521,4-s-glutathionyl-5-pentyl-tetrahydro-furan-2-ol
DB04522,dexfosfoserine
DB04523,tert-butyl(1s)-1-cyclohexyl-2-oxoethylcarbamate
DB04524,malonyl-coa
DB04525,n-(3-carboxypropanoyl)-l-phenylalanyl-3-carboxy-o-(carboxymethyl)-n-pentyl-l-tyrosinamide
DB04526,l-glycero-d-manno-heptopyranose
DB04527,beta-hydroxyasparagine
DB04528,"2,4-dinitrophenol"
DB04529,desvancosaminyl vancomycin
DB04530,"s,s-(2-hydroxyethyl)thiocysteine"
DB04531,s-benzylcysteine
DB04532,indole
DB04533,2-amino-4-methylphenol
DB04534,5-nitroindazole
DB04537,tryptophanamide
DB04538,threo-3-methyl-l-aspartic acid
DB04539,glyphosate
DB04540,cholesterol
DB04541,cyclo(prolylglycyl)
DB04542,zidovudine diphosphate
DB04543,"2,6-diamino-8-(1h-imidazol-2-ylsulfanylmethyl)-3h-quinazoline-4-one"
DB04544,1-deoxy-1-acetylamino-beta-d-gluco-2-heptulopyranosonamide
DB04545,afegostat
DB04546,3-deazaadenosine
DB04547,inhibitor bea409
DB04548,4-deoxy-d-glucuronic acid
DB04549,"4-(aminosulfonyl)-n-[(2,3,4-trifluorophenyl)methyl]-benzamide"
DB04551,"beta-d-fructofuranose 1,6-bisphosphate"
DB04552,niflumic acid
DB04553,2-oxobutanoic acid
DB04554,8-bromoadenosine-5'-diphosphate
DB04555,cytidine-5'-diphosphate
DB04556,nap-226-90
DB04557,arachidonic acid
DB04559,n-(chlorophenyl)-n'-hydroxyguanidine
DB04560,"4,7-dioxosebacic acid"
DB04561,"4-acetamido-2,4-didexoy-d-glycero-beta-d-galacto-octopyranosylphosphonic acid"
DB04562,tricarballylic acid
DB04563,cra_9678
DB04564,gluconolactone
DB04565,4-(acetylamino)-3-[(hydroxyacetyl)amino]benzoic acid
DB04566,inosinic acid
DB04567,chromophore (gly-tyr-gly)
DB04568,5-aminoimidazole ribonucleoside
DB04569,benzyl formate
DB04570,latamoxef
DB04571,trioxsalen
DB04572,thiotepa
DB04573,estriol
DB04574,estrone sulfate
DB04575,quinestrol
DB04576,fleroxacin
DB04577,1-(1-phenylcyclopentyl)methylamine
DB04578,"(s)-2-[(r)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide"
DB04579,"n-{[(2s,3s)-3-(ethoxycarbonyl)-2-oxiranyl]carbonyl}-l-threonyl-l-isoleucine"
DB04580,1-methyl-2-quinolone
DB04581,1-benzylimidazole
DB04582,imazaquin
DB04583,"5-carbamoyl-1,1':4',1''-terphenyl-3-carboxylic acid"
DB04584,phenyldehydroalanine
DB04585,dehydro-2(s)-amino-6-boronohexanoic acid
DB04586,o-bromophenol
DB04587,2'-o-butyl-5-methyluridine
DB04588,"n-[4-(aminosulfonyl)benzyl]-5-(5-chloro-2,4-dihydroxyphenyl)-1h-pyrazole-4-carboxamide"
DB04590,(2r)-({4-[amino(imino)methyl]phenyl}amino){5-ethoxy-2-fluoro-3-[(3r)-tetrahydrofuran-3-yloxy]phenyl}aceticacid
DB04591,"n-{2,2-difluoro-2-[(2r)-piperidin-2-yl]ethyl}-2-[2-(1h-1,2,4-triazol-1-yl)benzyl][1,3]oxazolo[4,5-c]pyridin-4-amine"
DB04592,3-bromo-3-buten-1-ol
DB04593,3-({1-[3-carbamimidoyl-1-(4-carbamimidoyl-benzylcarbamoyl)-propylcarbamoyl]-2-methyl-butylsulfamoyl}-methyl)-benzoic acid
DB04594,3-hydroxyglutaric acid
DB04595,"(e)-(4s,6s)-8-methyl-6-((s)-3-methyl-2-{(s)-2-[(5-methyl-isoxazole-3-carbonyl)-amino]-propionylamino}-butyrylamino)-5-oxo-4-((r)-2-oxo-pyrrolidin-3-ylmethyl)-non-2-enoic acid benzyl ester"
DB04596,"4-o-{4,6-o-[(1s)-1-carboxyethylidene]-β-d-mannopyranosyl}-d-glucopyranuronic acid"
